Transaction ID,Transaction Type,Date & time,Asset Acquired,"Quantity Acquired (Bought, Received, etc)",Cost Basis (incl. fees and/or spread) (USD),Data Source,"Asset Disposed (Sold, Sent, etc)",Quantity Disposed,Proceeds (excl. fees and/or spread) (USD)
3088aa5e-5564-5894-9a8c-bdd110d9b799,Sell,2023-07-24T20:48:16Z,,,,,BTC,0.04068507,1181.11142660240030000195103
d0d62f70-7090-5290-b0bc-56a50146a577,Sell,2023-07-24T20:48:16Z,,,,,BTC,0.00251704,73.071146374218
7dc9f21e-4c94-5a1e-a05e-33ee36fa1d31,Buy,2023-07-24T21:07:42Z,ETH,0.00326093,6.04796575536625,Coinbase,,,
961349d9-eefb-5b1d-af2f-32dd37aa160d,Buy,2023-07-24T21:07:43Z,ETH,0.01307532,24.250470755415,Coinbase,,,
b2a28975-00ad-51c7-89ce-ccdb2fa63caa,Buy,2023-07-24T21:07:44Z,ETH,0.00545928,10.12519081641,Coinbase,,,
1728c9e2-7a52-5dc2-8d47-9ba71e9e24fd,Buy,2023-07-24T21:07:45Z,ETH,0.24738638,458.8213652497975,Coinbase,,,
19e12311-fc6d-5d4f-8072-811eb48e9b32,Buy,2023-07-24T21:09:28Z,XRP,708.493384,499.244999612634,Coinbase,,,
1d9e69a8-dbee-5636-afb9-fc69a4b26000,Buy,2023-07-24T21:09:48Z,ETC,0.15644002,2.8339383393035,Coinbase,,,
ef3d63b4-8953-56a0-9df3-293cd14c29d3,Buy,2023-07-24T21:10:16Z,ETC,27.40305,496.41104628375,Coinbase,,,
40b9e2ad-8fe4-5db7-941a-8e0698f24310,Buy,2023-07-24T21:10:16Z,ETC,0.00000084,0.000015216747,Coinbase,,,
c2833ca7-f08f-5120-8f12-6cbee453dd20,Rewards,2023-07-24T22:07:26Z,XTZ,0.059263,0.048062293,Coinbase,,,
b7b55cf5-b456-5b32-9c9b-868df4d33c58,Sell,2023-07-25T03:48:57Z,,,,,XCN,22227.1,23.6997565105
670b5284-a27b-5fda-ad2a-75fe3460fd86,Sell,2023-07-25T03:50:16Z,,,,,XCN,814.3,0.8682514465
ebbd890d-44ae-546e-a757-598894409d20,Sell,2023-07-25T03:52:24Z,,,,,XCN,92869.8,99.022888599
cb8a23d5-86bf-559e-b353-d2e393ce4f65,Sell,2023-07-25T03:57:15Z,,,,,XCN,1894.7,2.0202333485
ccf2092f-9709-54c1-b699-1889973653ee,Sell,2023-07-25T04:00:13Z,,,,,XCN,26656,28.42209328
2d0dff64-875d-5a6f-ba2a-12922b4a8222,Sell,2023-07-25T04:08:13Z,,,,,XCN,11102.8,11.838416014
16956a9b-6a02-503b-a4e8-a58bf8239d65,Sell,2023-07-25T04:21:40Z,,,,,XCN,45000,47.981475
950f0b4a-598f-5480-9966-033b305ce071,Sell,2023-07-25T04:34:33Z,,,,,XCN,455.6,0.485785778
ea291de4-9447-57ab-8bf1-729ac5a244a7,Sell,2023-07-25T04:49:17Z,,,,,XCN,9286.3,9.9015638065
fb7104e1-ccc0-5c98-a5d2-8a06e5b1969c,Sell,2023-07-25T05:01:36Z,,,,,XCN,3209.2,3.421825546
7a26c75b-6fca-5707-8d93-4f4ab4b6c1da,Sell,2023-07-25T05:11:35Z,,,,,XCN,19826.3,21.1398915065
6dae38bd-cd98-5e1e-a8b0-8881dd778fea,Sell,2023-07-25T06:41:36Z,,,,,TONE,6866,62.80927542
4ccdd897-d0f1-53d1-8ba2-46e9bcca443d,Sell,2023-07-25T09:13:46Z,,,,,TONE,44847,410.25452589
9ba844f1-9ee0-5763-8276-23cb15c04262,Rewards,2023-07-25T15:28:41Z,ATOM,0.036145,0.325305,Coinbase,,,
0a10a451-7d55-5168-974f-c4f9c80d7517,Rewards,2023-07-25T15:47:15Z,ATOM,0.034869,0.3142568625,Coinbase,,,
16205449-eaa4-5ed7-a071-ed85e4d0c833,Buy,2023-07-25T15:59:46Z,ETC,0.71161338,12.8410634421,Coinbase,,,
606170e9-6d14-5e06-9399-6a42bdace06a,Buy,2023-07-25T15:59:57Z,ETC,0.56111111,10.12524997995,Coinbase,,,
2c13805c-e15f-50f5-bba0-42f592747756,Buy,2023-07-25T16:00:06Z,ETC,34.4921,622.4099445,Coinbase,,,
5c1e9ff0-c9c6-59a1-9c2e-b4bec2936595,Buy,2023-07-25T16:00:06Z,ETC,6.8984,124.481628,Coinbase,,,
07b4f7a3-0a94-52bb-b69a-033247157e4f,Buy,2023-07-25T16:00:06Z,ETC,1.3797,24.8966865,Coinbase,,,
03fb4602-6d1d-5b6a-ac32-84187580e1de,Buy,2023-07-25T16:00:06Z,ETC,0.2759,4.9786155,Coinbase,,,
f88b0ed8-b23c-560e-a97d-a5ef733c2c4f,Buy,2023-07-25T16:00:06Z,ETC,13.4558,242.809911,Coinbase,,,
a4d57a80-3b1a-59ea-acb1-bae9afa80d88,Buy,2023-07-25T16:00:48Z,ETC,0.00001551,0.00027987795,Coinbase,,,
f665fdcd-0412-565a-9f86-b79c0c834b34,Rewards,2023-07-25T21:04:50Z,ETH2,0.001259885839,2.345271189869305,Coinbase,,,
230ed537-4837-5f02-b329-a54e3e6615d0,Rewards,2023-07-26T16:15:07Z,SOL,0.018279168,0.45405453312,Coinbase,,,
229f0cf1-9f5b-546b-ac42-9b07abc38ccf,Rewards,2023-07-26T22:09:14Z,DOT,0.1205729045,0.630837436344,Coinbase,,,
5491a96d-ba24-58b6-a5ea-49e0a4cb9430,Rewards,2023-07-27T00:19:58Z,SOL,0.018657525,0.467837439375,Coinbase,,,
2e183a19-01bf-582c-9fce-67799ca25555,Rewards,2023-07-27T02:12:42Z,ADA,0.93521,0.287764117,Coinbase,,,
08179017-3aad-5c3d-9750-c63432000326,Rewards,2023-07-27T07:16:55Z,ATOM,0.002325,0.0209238375,Coinbase,,,
d2b732f6-ef3b-5cf4-80dc-c75cea23cbf2,Rewards,2023-07-27T07:18:12Z,ATOM,0.00241,0.02169482,Coinbase,,,
a4dc1122-04d0-582a-972c-f6e97ab4594c,Rewards,2023-07-27T13:20:58Z,SOL,0.018649553,0.47146069984,Coinbase,,,
d739e78b-9d22-560c-b87b-6d1f6f2d62c7,Rewards,2023-07-27T20:51:49Z,DOT,0.0905727608,0.4712500744424,Coinbase,,,
f9db803f-2561-5ff6-8b05-dd0cdd14d082,Rewards,2023-07-28T12:21:01Z,XTZ,0.44336,0.36488528,Coinbase,,,
49139da7-b43e-5752-9de8-fb702bfe1d2f,Rewards,2023-07-28T16:44:19Z,ETH2,0.001036569759,1.946465510601405,Coinbase,,,
44bd1939-03f3-59ba-b889-85b0a8a891b4,Rewards,2023-07-28T19:12:18Z,SOL,0.018690744,0.46885731324,Coinbase,,,
2c2e69b9-01fe-5904-921e-8c02f98bd486,Rewards,2023-07-28T22:34:09Z,DOT,0.0427552895,0.2227123030055,Coinbase,,,
e976aa74-d7d2-575e-8155-75ab80d31a23,Rewards,2023-07-29T13:44:09Z,ATOM,0.312122,2.820802575,Coinbase,,,
ff9bbeea-5328-5ff5-a2d7-e66853203ccf,Rewards,2023-07-29T20:49:53Z,DOT,0.0618312156,0.3245520506844,Coinbase,,,
daab60f5-22a5-52b6-81f7-6f81f74ea8a6,Rewards,2023-07-29T21:02:58Z,DOT,0.0127165858,0.0666794176423,Coinbase,,,
2d93b1f1-708a-5594-8170-f37cdd0733a3,Rewards,2023-07-30T20:52:40Z,DOT,0.0165097482,0.0854792213055,Coinbase,,,
2ff116a3-529f-5897-8618-f6ef5e654519,Rewards,2023-07-31T15:30:32Z,ETH2,0.001279769304,2.37916152344772,Coinbase,,,
ba6d44f2-93a8-5623-895e-c2f68826fb9a,Rewards,2023-07-31T20:53:36Z,DOT,0.0563189437,0.2865507855456,Coinbase,,,
093bf8a5-5906-5eb0-b1e1-9ffba5d94bbd,Rewards,2023-08-01T22:00:43Z,SOL,0.018280345,0.430959133375,Coinbase,,,
4cc68303-e575-5383-a1cf-1d3f9520957e,Rewards,2023-08-01T22:54:27Z,DOT,0.0598923408,0.3080263087344,Coinbase,,,
1e8e29f9-a852-5ae6-af16-0f2be3cce19a,Rewards,2023-08-02T07:20:34Z,SOL,0.018777947,0.446445689925,Coinbase,,,
bdb13c55-d172-558b-b72a-f35595c0d955,Rewards,2023-08-02T07:30:10Z,ADA,0.909775,0.27839115,Coinbase,,,
f69e7d98-69c7-585c-bd35-ea14926d1400,Rewards,2023-08-02T10:57:33Z,XTZ,0.449588,0.380351448,Coinbase,,,
cf0ee88f-4193-59a5-b883-7463d8bebf37,Rewards,2023-08-02T17:04:30Z,SOL,0.018741395,0.43311363845,Coinbase,,,
e83122f9-9f4d-5ce2-9508-7ac76f719647,Rewards,2023-08-02T22:32:18Z,DOT,0.1374223359,0.696731243013,Coinbase,,,
5a6392de-ac9d-57e1-894d-1db2214d413c,Rewards,2023-08-03T04:59:55Z,ADA,0.876396,0.2619109446,Coinbase,,,
1a92a9bc-b281-5ae9-a9da-0f348a9bdb11,Rewards,2023-08-03T17:50:31Z,ETH2,0.00240485914,4.443097504107,Coinbase,,,
a450d4f4-cda9-5161-ba92-ce746bde3ff1,Rewards,2023-08-03T21:00:20Z,DOT,0.0564994036,0.2828925138252,Coinbase,,,
6f96ff17-5c07-53fe-9f56-826a7422a693,Rewards,2023-08-04T17:19:05Z,SOL,0.01856539,0.43303772175,Coinbase,,,
3cb03c86-2b2f-5c15-ada4-c56400767f57,Rewards,2023-08-04T21:39:43Z,USDC,0.010591,0.010591,Coinbase,,,
dfddd879-7f6a-5578-bf3b-2e9d68c63949,Sell,2023-08-04T22:44:20Z,,,,,XRP,708.493384,449.687304388602
58b1a525-9488-5e57-95f2-c7e1b7dee404,Buy,2023-08-04T22:47:31Z,ETC,25.166,450.5884219,Coinbase,,,
e26c8675-8e9e-5961-a27f-e8e3e3e9203a,Buy,2023-08-04T22:51:28Z,ETC,0.00000895,0.0001602466175,Coinbase,,,
c0c59fdc-3c64-5db8-a7eb-ffe0fcf5a43a,Rewards,2023-08-04T23:36:14Z,DOT,0.0570799594,0.2844865176496,Coinbase,,,
55f4229a-4cd7-59f9-925b-ce57817af685,Rewards,2023-08-04T23:39:43Z,DOT,0.0083910221,0.0418544182348,Coinbase,,,
693a221c-779d-5b48-90b0-98677b149516,Reward,2023-08-05T20:07:41Z,ACS,540.70129,1.0000000007905,Coinbase,,,
452e6859-9107-53fa-98f7-54df529be8fd,Reward,2023-08-05T20:08:32Z,ACS,1081.344111,2.00000000050005,Coinbase,,,
49a2335b-faeb-5ef9-94f3-cf56b8b0e4e7,Reward,2023-08-05T20:09:25Z,ACS,1081.431816,2.0000000005104,Coinbase,,,
e7675b3e-573d-5306-bdbb-fcd152680834,Rewards,2023-08-06T03:17:32Z,XTZ,0.444315,0.36078378,Coinbase,,,
a4b5ebc3-070d-575d-a802-31a8ccec55c8,Rewards,2023-08-07T13:38:49Z,ATOM,0.26278,2.22732328,Coinbase,,,
a09501ef-e3f1-56d7-8ca8-0a39f95bf1fa,Rewards,2023-08-07T19:13:02Z,SOL,0.018810487,0.428785051165,Coinbase,,,
fbac528b-9bf6-5941-aaf8-616a0288d2d7,Rewards,2023-08-07T21:41:51Z,DOT,0.0561742096,0.2792700830264,Coinbase,,,
c4efb4cb-1102-52ff-83cf-9cd14bc965c3,Rewards,2023-08-07T21:44:40Z,DOT,0.0647673493,0.3215698892745,Coinbase,,,
6a81d863-10e9-56f6-a789-6da57da76100,Rewards,2023-08-08T12:25:56Z,XTZ,0.390897,0.3101767695,Coinbase,,,
2f12f381-68ef-547d-80cc-5fc9c3fa5838,Rewards,2023-08-08T20:50:27Z,DOT,0.1094885445,0.55395729089775,Coinbase,,,
306b198b-75a1-5575-a490-c8f4c751d470,Rewards,2023-08-09T21:28:19Z,DOT,0.0518926975,0.26026782431125,Coinbase,,,
ccbfcd3d-5838-51ba-b212-680aa761b213,Rewards,2023-08-10T21:16:16Z,DOT,0.0686038962,0.3420247245051,Coinbase,,,
59ca1618-e117-5f95-a7a3-fa9f2d02e5fb,Rewards,2023-08-10T21:24:38Z,DOT,0.0283182111,0.1412229187557,Coinbase,,,
dc1e6006-4b3d-57e7-aeeb-fee3de089374,Rewards,2023-08-10T21:27:38Z,ETH2,0.001139191765,2.10687820977925,Coinbase,,,
778ebb45-4804-5e41-af70-1f80bb63c1c3,Rewards,2023-08-10T23:52:29Z,ETH2,0.001146121761,2.121454187784585,Coinbase,,,
4eb3dfbe-4f0e-56a7-827e-9c35c0f5ea1c,Rewards,2023-08-11T00:56:43Z,ADA,0.913511,0.2712214159,Coinbase,,,
b5cf3e35-9e25-526e-9ed0-340385f6cc20,Rewards,2023-08-11T13:48:50Z,XTZ,0.385142,0.305225035,Coinbase,,,
c5cce182-7a91-5f8e-bf3f-b05dba0271a7,Rewards,2023-08-11T18:03:06Z,SOL,0.018459211,0.451235412895,Coinbase,,,
79911362-cb17-5a5c-8558-78db22a660d0,Rewards,2023-08-11T23:02:26Z,DOT,0.0081133845,0.040583149269,Coinbase,,,
5d70022c-6004-583a-85d5-9ec7477d0f8d,Rewards,2023-08-12T01:09:17Z,ADA,0.884538,0.2594792223,Coinbase,,,
9396ca19-74fe-58de-b99c-7a8599debd3c,Rewards,2023-08-12T15:46:27Z,ATOM,0.319465,2.6849435925,Coinbase,,,
95668337-2601-5f0a-bdc1-4f795f5f668d,Rewards,2023-08-12T18:57:24Z,ETH2,0.001129257093,2.086590439876215,Coinbase,,,
7f298dfb-981a-5256-84fd-354de1abe59b,Rewards,2023-08-12T19:28:07Z,SOL,0.018407272,0.45567201836,Coinbase,,,
26678ea9-5ac2-5b42-92a7-8467333266f5,Rewards,2023-08-12T23:26:23Z,SOL,0.018177379,0.45279851089,Coinbase,,,
872f3b19-6982-568a-9048-6c8c980b066b,Rewards,2023-08-12T23:57:15Z,DOT,0.0574986461,0.2896206804057,Coinbase,,,
766ab71f-d950-558a-9750-f8daab82f87b,Rewards,2023-08-13T20:55:38Z,DOT,0.0655059424,0.329658655128,Coinbase,,,
113acba1-6ce9-50d5-83ba-ca0619a4a570,Rewards,2023-08-14T10:59:05Z,XTZ,0.390452,0.3123616,Coinbase,,,
8f420905-b532-5110-862b-dce5b2e12007,Buy,2023-08-14T18:32:56Z,USDC,500,500,Coinbase,,,
a691e6e2-6b10-5c1b-8aee-310c1a9e2889,Rewards,2023-08-14T21:03:39Z,DOT,0.1252758174,0.6244373118303,Coinbase,,,
b245cd00-0b6a-5311-9626-841e28f95bea,Send,2023-08-15T15:23:06Z,,,,,USDC,500,500
3265c780-8156-5fa5-af62-baf5d04ae76f,Rewards,2023-08-15T15:30:01Z,ETH2,0.001151846378,2.11743343744551,Coinbase,,,
e41df29d-4727-5ecd-9bcb-66e03ed96e1b,Rewards,2023-08-15T17:30:56Z,SOL,0.018317929,0.452361256655,Coinbase,,,
c038a5ac-028e-503d-9517-c094f34569a6,Rewards,2023-08-16T03:55:03Z,DOT,0.0751928326,0.3626550316298,Coinbase,,,
78349844-4db0-59e2-92a6-ff9d711a4e18,Converted from,2023-08-16T05:53:51Z,,,,,ETC,0.96422016,15.8971869682848
afa46005-e4bc-5ed9-ad15-3ba2fde672f3,Advanced trade trade,2023-08-16T05:53:51Z,USDC,15.957843648,15.957843648,Coinbase,,,
41252924-c11b-5a6f-8fb8-9a4950468ba6,Converted from,2023-08-16T06:01:04Z,,,,,ETC,0.24108459,3.9735827316849
1fc053a9-ae06-5ee6-9377-e066f5f2189e,Advanced trade trade,2023-08-16T06:01:04Z,USDC,3.9899499645,3.9899499645,Coinbase,,,
6c3bb48c-c5d8-526a-8f5d-457cb93c8ce5,Converted from,2023-08-16T06:58:10Z,,,,,ETC,0.06012085,0.9909184629935
92475da4-ac25-530a-ae70-3705c7a9c02d,Advanced trade trade,2023-08-16T06:58:10Z,USDC,0.9950000675,0.9950000675,Coinbase,,,
b54bb5b8-e694-543a-bcf7-6d0af4a28abb,Converted from,2023-08-16T07:00:06Z,,,,,ETC,109.23471421,1800.962837391334501464299947
2912c1b1-1c4d-5789-9040-01121ec876ce,Advanced trade trade,2023-08-16T07:00:06Z,USDC,1807.8345201755,1807.8345201755,Coinbase,,,
3bb4cab2-8375-5e3a-8a4e-41cbb42898bc,Rewards,2023-08-16T12:23:18Z,ADA,0.936208,0.2570827168,Coinbase,,,
1d232634-7ae6-5e6c-987e-219e86c8a8a9,Converted from,2023-08-16T15:24:16Z,,,,,USDC,240.627282896,240.627282896
ea44cd61-c6c1-5343-9958-c3f8e91a3fa1,Converted from,2023-08-16T15:24:16Z,,,,,USDC,262.39077536,262.39077536
e846b853-945e-5588-832a-6ffb30f23926,Advanced trade trade,2023-08-16T15:24:16Z,DOGE,3446.3,240.64460916925,Coinbase,,,
9bd86e91-431a-50fb-bc7b-aa6377b95267,Advanced trade trade,2023-08-16T15:24:16Z,DOGE,3758,262.409668705,Coinbase,,,
ea66dc62-14a9-550a-ac7c-ccc83819855b,Converted from,2023-08-16T15:25:46Z,,,,,USDC,250.92926928,250.92926928
64f11ea3-fba5-5246-9a1f-8806af5521b7,Advanced trade trade,2023-08-16T15:25:46Z,HBAR,3936,251.06751144,Coinbase,,,
be6764e4-c3cf-5d18-9d04-7790a89e984f,Converted from,2023-08-16T15:25:48Z,,,,,USDC,182.8991312595,182.8991312595
3dac6261-981d-5759-b906-f3f8f3e717b8,Advanced trade trade,2023-08-16T15:25:48Z,HBAR,2868.9,182.91352596525,Coinbase,,,
36418f94-8426-5337-9b76-a057093d2e6e,Converted from,2023-08-16T15:26:14Z,,,,,USDC,434.705408361,434.705408361
84dc31d8-4391-56ea-b4b3-00e2bdb0e8b6,Advanced trade trade,2023-08-16T15:26:14Z,GRT,4301.78,434.705408361,Coinbase,,,
6808d1f5-de0b-5750-bbb2-b853100fab46,Converted from,2023-08-16T15:26:32Z,,,,,USDC,176.86490737734,176.86490737734
40eecb1e-e46e-5418-b5a8-faaed8743cba,Advanced trade trade,2023-08-16T15:26:32Z,SHIB,18321002,176.956833004875,Coinbase,,,
a119167a-7c29-5765-b7f6-427579c41c94,Converted from,2023-08-16T15:26:32Z,,,,,USDC,279.68402273994,279.68402273994
ff1051d0-b05a-5363-91cd-0af8eb0b0955,Advanced trade trade,2023-08-16T15:26:32Z,SHIB,28971782,279.829388656125,Coinbase,,,
bcd5c943-9fec-5007-80c4-8cef3475f043,Rewards,2023-08-16T20:49:26Z,SOL,0.018112048,0.4134074956,Coinbase,,,
f852bece-e9b2-5806-a79b-6b0470250582,Rewards,2023-08-16T21:21:33Z,DOT,0.0102307429,0.04694376379665,Coinbase,,,
3e57c219-6ec4-5391-8c44-5a95fea981a3,Rewards,2023-08-17T11:02:20Z,XTZ,0.392586,0.286195194,Coinbase,,,
43bc9d79-393a-536a-a1a6-2d52af6e5c66,Rewards,2023-08-17T20:51:25Z,DOT,0.0562227279,0.2613794620071,Coinbase,,,
f10b1c9d-19dc-5bcc-8f16-205d96f9a50f,Rewards,2023-08-18T00:34:06Z,SOL,0.018342603,0.40133615364,Coinbase,,,
0f562e46-92bf-5e74-8187-ba365001757b,Converted from,2023-08-18T01:30:26Z,,,,,GRT,1273.14,113.300038764
82aafc56-f55a-5215-9a1b-b4f95508beff,Converted from,2023-08-18T01:30:26Z,,,,,GRT,3028.73,269.534557398
1742a389-6375-5435-be6d-d9ec4f9764fb,Advanced trade trade,2023-08-18T01:30:26Z,USDC,113.691402,113.691402,Coinbase,,,
d7c9123c-1eb4-5472-9a9c-478e84d431ff,Advanced trade trade,2023-08-18T01:30:26Z,USDC,270.465589,270.465589,Coinbase,,,
77e5e2be-0ab4-51ac-b637-45a63de069d0,Converted from,2023-08-18T01:31:19Z,,,,,SHIB,47292784,381.8779987638
22d43f93-93bf-5285-b428-47036f0d240d,Advanced trade trade,2023-08-18T01:31:19Z,USDC,383.0715504,383.0715504,Coinbase,,,
e2c36576-b306-552a-b808-8344bad80c89,Converted from,2023-08-18T01:32:14Z,,,,,DOGE,249.7,15.1811669625
694ebf78-eef9-5c6e-a41b-7b94f261a163,Advanced trade trade,2023-08-18T01:32:14Z,USDC,15.229203,15.229203,Coinbase,,,
51242538-6fa9-563c-87f2-3db25db06fb4,Converted from,2023-08-18T01:32:59Z,,,,,HBAR,123.9,6.92290785375
d202dcdc-f77e-5412-87ad-2998539382c4,Advanced trade trade,2023-08-18T01:32:59Z,USDC,6.940878,6.940878,Coinbase,,,
05f04a57-9132-5fe9-93da-9857e6d87a51,Converted from,2023-08-18T01:33:44Z,,,,,APT,2.471,13.9139230125
9c4c2a2c-f147-5b02-be2a-fbc74fcd7433,Advanced trade trade,2023-08-18T01:33:44Z,USDC,13.96115,13.96115,Coinbase,,,
1af42855-d2a4-511a-a1ba-2a164e071d5f,Converted from,2023-08-18T01:33:50Z,,,,,DOGE,6954.6,422.961907095
4f951ea5-a7b6-554a-9e1d-39a36ce8c898,Advanced trade trade,2023-08-18T01:33:50Z,USDC,424.161054,424.161054,Coinbase,,,
bfe43261-1754-5fba-bd5d-42dcc7284870,Converted from,2023-08-18T01:33:51Z,,,,,APT,1.511,8.5082710125
ee3757a0-04cb-5e6c-9ff2-21409c14c0c8,Advanced trade trade,2023-08-18T01:33:51Z,USDC,8.53715,8.53715,Coinbase,,,
d04951b0-fddf-535a-bab3-785dbae47cb3,Converted from,2023-08-18T01:34:10Z,,,,,HBAR,6681,372.9340881
d1987708-f5be-5c88-838b-c5c90cf85814,Advanced trade trade,2023-08-18T01:34:10Z,USDC,374.26962,374.26962,Coinbase,,,
df35cbb0-2dcc-5f39-9a5e-1cde7a54153b,Converted from,2023-08-18T01:37:59Z,,,,,USDC,210.7849553286525,210.7849553286525
c707e788-a164-5d4a-b6cc-9c63c4d0e26b,Converted from,2023-08-18T01:37:59Z,,,,,USDC,729.2230964625,729.2230964625
87974c22-f988-5269-a4c3-161bd1c6e22e,Advanced trade trade,2023-08-18T01:37:59Z,BCH,1.16133282,210.819882413214,Coinbase,,,
1fd70a16-90cd-535e-befa-ba1e7dfbed59,Converted from,2023-08-18T01:37:59Z,,,,,USDC,60.76707885,60.76707885
21e8ec26-ab6b-5fff-8cf1-24cd0323e135,Advanced trade trade,2023-08-18T01:37:59Z,BCH,4.0177,729.34392879,Coinbase,,,
e478c882-2b67-580f-bd85-8e239b718122,Converted from,2023-08-18T01:37:59Z,,,,,USDC,19.0033248375,19.0033248375
b256d6b4-bebd-5efe-8836-4fe691209b81,Advanced trade trade,2023-08-18T01:37:59Z,BCH,0.3348,60.77714796,Coinbase,,,
876f74b1-7d6b-53c4-a904-0fdb7f5b0102,Converted from,2023-08-18T01:37:59Z,,,,,USDC,56.99182425,56.99182425
9bcd0f00-6464-5db2-907e-3287fdc1162f,Advanced trade trade,2023-08-18T01:37:59Z,BCH,0.1047,19.00647369,Coinbase,,,
7dec957b-50f5-5880-b26b-f6713945da10,Converted from,2023-08-18T01:37:59Z,,,,,USDC,5.5721305875,5.5721305875
fe954fb3-388e-549b-846a-550815c6574b,Advanced trade trade,2023-08-18T01:37:59Z,BCH,0.314,57.0012678,Coinbase,,,
1f1ff4de-01fb-55d1-9be4-ca483e4114c7,Converted from,2023-08-18T01:37:59Z,,,,,USDC,1.37941995,1.37941995
acac5dd1-0b30-5b1b-8ee1-23ba683585d3,Advanced trade trade,2023-08-18T01:37:59Z,BCH,0.0307,5.57305389,Coinbase,,,
f08afeaa-6a1f-56e9-a200-433ff3cf9717,Converted from,2023-08-18T01:37:59Z,,,,,USDC,49.9676726625,49.9676726625
4521fdf5-3c7a-561f-a519-00538739d7ba,Advanced trade trade,2023-08-18T01:37:59Z,BCH,0.0076,1.37964852,Coinbase,,,
05f9e7af-ff2a-52d1-8e8c-14bbff2fda53,Advanced trade trade,2023-08-18T01:37:59Z,BCH,0.2753,49.97595231,Coinbase,,,
f709be71-9d5e-56b8-ba1a-dc842ede84c9,Converted from,2023-08-18T01:37:59Z,,,,,USDC,13.322292675,13.322292675
e6b5b6c4-e2b0-5c75-ad85-4ec01444409e,Advanced trade trade,2023-08-18T01:37:59Z,BCH,0.0734,13.32450018,Coinbase,,,
f7bba0be-f168-51e4-b21d-5d795270a43b,Converted from,2023-08-18T01:37:59Z,,,,,USDC,4.8098195625,4.8098195625
2f000ebe-3271-5289-8bde-94da16a111cd,Advanced trade trade,2023-08-18T01:37:59Z,BCH,0.0265,4.80995239375,Coinbase,,,
b82e9f4d-6901-56e5-8049-92be331d7371,Converted from,2023-08-18T01:38:00Z,,,,,USDC,20.25569295,20.25569295
63895469-e384-51a8-afe8-d528ec4d0b59,Advanced trade trade,2023-08-18T01:38:00Z,BCH,0.1116,20.256252345,Coinbase,,,
9fdad686-fa09-5928-a5dc-42a9c0a80793,Converted from,2023-08-18T01:38:00Z,,,,,USDC,437.42132625,437.42132625
d30a382c-99f4-5390-a382-6a159fd71b4b,Advanced trade trade,2023-08-18T01:38:00Z,BCH,2.41,437.433406375,Coinbase,,,
c9ee962f-78d8-5b9d-8d69-29f2a7e1ac1f,Converted from,2023-08-18T01:38:06Z,,,,,USDC,0.17707940602875,0.17707940602875
c1f6f3db-b438-5a53-92da-ad9c2a81fc66,Advanced trade trade,2023-08-18T01:38:06Z,BCH,0.00097563,0.177084296374125,Coinbase,,,
b4def534-ec88-582e-9b1e-f7eea8538edd,Converted from,2023-08-18T01:40:54Z,,,,,APT,63.753,358.3500346125
b18e1f66-dd61-53df-8dc6-7558d1788663,Advanced trade trade,2023-08-18T01:40:54Z,USDC,360.20445,360.20445,Coinbase,,,
2eb78441-dfaf-5611-ac95-3d886a28292c,Converted from,2023-08-18T01:41:08Z,,,,,APT,12.458,70.149596475
e26d47bd-17b7-573e-966d-eebbdef710e7,Advanced trade trade,2023-08-18T01:41:08Z,USDC,70.3877,70.3877,Coinbase,,,
00b142a3-d374-59b8-af7e-b04969f1de7b,Converted from,2023-08-18T03:03:21Z,,,,,USDC,432.376123415196,432.376123415196
25a20156-5e0e-5894-948f-1c01e4cdc760,Advanced trade trade,2023-08-18T03:03:21Z,BCH,2.40464919,432.086844117639,Coinbase,,,
fd59b1fc-5d63-5be8-8332-5d19e959af22,Rewards,2023-08-18T17:04:43Z,ETH2,0.001087953081,1.80573012618975,Coinbase,,,
0d562b78-e0e2-5f59-8164-1e2a7d81a787,Rewards,2023-08-18T21:01:18Z,DOT,0.0607298214,0.2742558734424,Coinbase,,,
eda9d92c-9d69-5c53-9a89-de54790edb26,Rewards,2023-08-19T13:31:27Z,ATOM,0.193648,1.469401024,Coinbase,,,
fe7e9ed5-63a1-5fb0-8219-f846291c8c42,Rewards,2023-08-19T20:46:49Z,DOT,0.0828432785,0.3743687755415,Coinbase,,,
552b1c80-180c-541b-824d-cafb4cb713ed,Rewards,2023-08-19T21:40:38Z,SOL,0.009492147,0.20683388313,Coinbase,,,
be97fb76-d983-5a31-b7ad-8cb710d97b03,Rewards,2023-08-20T10:53:59Z,XTZ,0.394194,0.278892255,Coinbase,,,
8a297bf9-b024-5095-be93-028b93714814,Rewards,2023-08-20T20:57:53Z,DOT,0.1084552886,0.4905974979821,Coinbase,,,
0ade3a7e-e185-59d1-b92e-609ec00eb6a1,Rewards,2023-08-21T16:10:27Z,ETH2,0.001193595748,1.98025889763436,Coinbase,,,
222fb190-3f46-54ec-a19a-c5396b1638b7,Rewards,2023-08-21T20:48:53Z,DOT,0.0585503628,0.2598757852878,Coinbase,,,
4b81efc3-2147-55d8-9bba-e18f5c39c577,Rewards,2023-08-22T18:44:53Z,SOL,0.018304436,0.37167157298,Coinbase,,,
5c490cad-04d0-5923-a5a9-7425318aeb07,Rewards,2023-08-22T20:51:14Z,DOT,0.0069729264,0.0302136900912,Coinbase,,,
01ac63c7-c5ee-5b28-a710-bd71e371b408,Rewards,2023-08-22T21:24:26Z,DOT,0.063851763,0.2765100596715,Coinbase,,,
